,0,1,2
7164,126,157.0,117.0
7165,113,2.0,33.0
7166,17,14.0,97.0
7167,75,124.0,137.0
7168,39,118.0,109.0
7169,133,148.0,9.0
7170,51,105.0,53.0
7171,133,153.0,71.0
7172,82,71.0,140.0
7173,124,25.0,122.0
7174,10,93.0,11.0
7175,70,72.0,81.0
7176,52,120.0,54.0
7177,116,137.0,129.0
7178,56,25.0,76.0
7179,36,14.0,135.0
7180,151,56.0,116.0
7181,76,71.0,21.0
7182,20,125.0,62.0
7183,0,43.0,47.0
7184,143,83.0,41.0
7185,96,5.0,12.0
7186,81,151.0,156.0
7187,37,119.0,76.0
7188,126,29.0,142.0
7189,144,131.0,35.0
7190,54,120.0,96.0
7191,79,155.0,6.0
7192,5,80.0,95.0
7193,34,16.0,123.0
7194,116,62.0,54.0
7195,140,94.0,29.0
7196,17,142.0,11.0
7197,3,129.0,125.0
7198,69,47.0,152.0
7199,90,44.0,111.0
7200,9,46.0,0.0
7201,90,100.0,77.0
7202,22,0.0,144.0
7203,51,65.0,67.0
7204,4,143.0,149.0
7205,52,120.0,105.0
7206,55,57.0,142.0
7207,48,46.0,11.0
7208,108,42.0,85.0
7209,31,106.0,44.0
7210,36,77.0,146.0
7211,152,135.0,9.0
7212,1,59.0,89.0
7213,52,134.0,63.0
7214,131,62.0,146.0
7215,155,102.0,39.0
7216,81,99.0,29.0
7217,100,13.0,16.0
7218,23,10.0,106.0
7219,139,84.0,152.0
7220,6,93.0,141.0
7221,157,109.0,104.0
7222,91,88.0,154.0
7223,87,58.0,112.0
7224,33,133.0,135.0
7225,103,141.0,27.0
7226,103,135.0,157.0
7227,49,62.0,55.0
7228,159,23.0,76.0
7229,69,101.0,137.0
7230,156,59.0,39.0
7231,101,36.0,129.0
7232,157,117.0,4.0
7233,110,144.0,40.0
7234,73,130.0,31.0
7235,28,102.0,114.0
7236,41,40.0,11.0
7237,159,144.0,112.0
7238,156,118.0,91.0
7239,79,131.0,11.0
7240,159,138.0,46.0
7241,37,137.0,8.0
7242,66,141.0,116.0
7243,0,142.0,86.0
7244,74,42.0,127.0
7245,97,126.0,96.0
7246,112,150.0,148.0
7247,63,70.0,88.0
7248,37,99.0,122.0
7249,112,76.0,1.0
7250,73,65.0,77.0
7251,148,143.0,106.0
7252,143,83.0,50.0
7253,63,37.0,142.0
7254,122,144.0,116.0
7255,132,99.0,23.0
7256,91,34.0,41.0
7257,122,53.0,47.0
7258,60,87.0,29.0
7259,157,35.0,138.0
7260,25,154.0,147.0
7261,149,89.0,90.0
7262,51,86.0,32.0
7263,54,27.0,72.0
7264,66,59.0,34.0
7265,5,82.0,124.0
7266,121,140.0,114.0
7267,160,155.0,149.0
7268,12,155.0,33.0
7269,99,33.0,25.0
7270,42,160.0,91.0
7271,17,93.0,149.0
7272,159,104.0,2.0
7273,0,61.0,3.0
7274,155,91.0,15.0
7275,83,43.0,18.0
7276,50,48.0,76.0
7277,139,91.0,127.0
7278,123,127.0,42.0
7279,91,48.0,61.0
7280,102,3.0,110.0
7281,100,153.0,158.0
7282,108,158.0,17.0
7283,117,11.0,89.0
7284,47,44.0,159.0
7285,24,30.0,75.0
7286,14,11.0,20.0
7287,35,106.0,16.0
7288,30,132.0,9.0
7289,16,78.0,27.0
7290,0,51.0,18.0
7291,35,154.0,42.0
7292,53,17.0,73.0
7293,65,35.0,96.0
7294,78,21.0,121.0
7295,147,44.0,12.0
7296,85,14.0,84.0
7297,136,86.0,27.0
7298,35,32.0,48.0
7299,89,77.0,74.0
7300,141,3.0,33.0
7301,21,127.0,73.0
7302,130,62.0,115.0
7303,141,140.0,99.0
7304,102,115.0,41.0
7305,45,109.0,57.0
7306,124,146.0,112.0
7307,64,39.0,125.0
7308,150,23.0,16.0
7309,133,119.0,155.0
7310,145,41.0,70.0
7311,154,141.0,148.0
7312,24,116.0,55.0
7313,94,68.0,113.0
7314,149,148.0,127.0
7315,41,110.0,133.0
7316,133,104.0,159.0
7317,64,34.0,150.0
7318,27,104.0,146.0
7319,155,48.0,135.0
7320,130,42.0,17.0
7321,52,7.0,49.0
7322,4,80.0,55.0
7323,51,45.0,8.0
7324,31,28.0,131.0
7325,85,38.0,144.0
7326,154,42.0,62.0
7327,10,49.0,21.0
7328,23,147.0,33.0
7329,39,99.0,5.0
7330,134,41.0,27.0
7331,7,24.0,27.0
7332,147,116.0,150.0
7333,2,101.0,141.0
7334,123,101.0,86.0
7335,128,148.0,51.0
7336,79,118.0,6.0
7337,32,13.0,89.0
7338,108,61.0,131.0
7339,147,154.0,104.0
7340,95,34.0,57.0
7341,20,22.0,45.0
7342,131,141.0,94.0
7343,155,79.0,41.0
7344,142,18.0,77.0
7345,132,131.0,24.0
7346,90,52.0,18.0
7347,120,5.0,66.0
7348,123,10.0,7.0
7349,7,58.0,122.0
7350,98,154.0,68.0
7351,155,14.0,5.0
7352,32,54.0,6.0
7353,19,13.0,47.0
7354,119,133.0,61.0
7355,26,40.0,158.0
7356,33,78.0,31.0
7357,134,124.0,63.0
7358,154,103.0,25.0
7359,123,69.0,66.0
7360,117,142.0,118.0
7361,118,18.0,25.0
7362,63,74.0,120.0
7363,59,55.0,58.0
7364,20,96.0,42.0
7365,98,57.0,53.0
7366,18,10.0,56.0
7367,27,121.0,20.0
7368,95,13.0,37.0
7369,133,8.0,17.0
7370,47,95.0,12.0
7371,151,72.0,130.0
7372,139,65.0,127.0
7373,61,104.0,94.0
7374,153,42.0,99.0
7375,10,108.0,70.0
7376,13,111.0,159.0
7377,34,48.0,50.0
7378,99,137.0,27.0
7379,33,124.0,92.0
7380,152,78.0,101.0
7381,122,2.0,10.0
7382,4,6.0,64.0
7383,62,29.0,116.0
7384,17,20.0,7.0
7385,54,30.0,99.0
7386,139,35.0,83.0
7387,15,17.0,23.0
7388,17,26.0,96.0
7389,70,141.0,91.0
7390,155,76.0,108.0
7391,2,155.0,142.0
7392,77,60.0,43.0
7393,90,83.0,117.0
7394,41,118.0,16.0
7395,122,20.0,28.0
7396,124,58.0,153.0
7397,32,100.0,14.0
7398,88,143.0,90.0
7399,86,11.0,70.0
7400,23,128.0,11.0
7401,79,83.0,2.0
7402,1,22.0,7.0
7403,61,17.0,50.0
7404,107,49.0,32.0
7405,14,31.0,111.0
